CONTAINER ID   IMAGE                                                 COMMAND                  CREATED        STATUS                      PORTS                                           NAMES
89a5df28416b   r2e:temp_web-api-project                              "/bin/bash"              4 weeks ago    Created                                                                     epic_napier
52e59acf6985   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     boring_taussig
e6b9e81c86d5   r2e:temp_disco                                        "/bin/bash"              4 weeks ago    Created                                                                     interesting_ganguly
f3561049500f   r2e:temp_freelb                                       "/bin/bash"              4 weeks ago    Created                                                                     exciting_elbakyan
7abbb1e2e43c   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     musing_easley
cd6a04bdc754   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     vigilant_thompson
591b9de448a4   r2e:temp_instanceshadowdetection                      "/bin/bash"              4 weeks ago    Created                                                                     vigilant_sanderson
d10b2127de9e   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     affectionate_hellman
a25d92ffd909   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     optimistic_ptolemy
75e48653c9dc   r2e:temp_openie6                                      "/bin/bash"              4 weeks ago    Created                                                                     keen_brattain
8c085e9b6dab   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     happy_lehmann
e47be1e8a00c   r2e:temp_disco                                        "/bin/bash"              4 weeks ago    Created                                                                     eager_faraday
5750f97d453f   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     objective_northcutt
081d00d7a2b0   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     elated_sammet
51e96a3ea49b   r2e:temp_dgp                                          "/bin/bash"              4 weeks ago    Created                                                                     gallant_mcclintock6
005240e81876   r2e:temp_bip_utils                                    "/bin/bash"              4 weeks ago    Created                                                                     lucid_hellman7
72a9a12971a2   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     sharp_tesla5
dc3613652b49   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     admiring_matsumoto
7441858f69ea   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     nostalgic_gould
e8fa25193474   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     distracted_edison
cde8cf1364a5   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     vigorous_northcutt4
28b59a74c943   r2e:temp_web-api-project                              "/bin/bash"              4 weeks ago    Created                                                                     zen_franklin
4d0fcd29a59e   r2e:temp_instanceshadowdetection                      "/bin/bash"              4 weeks ago    Created                                                                     awesome_panini0
54a5c500a302   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     silly_mestorf8
70167d52107e   r2e:temp_django-e-commerce                            "/bin/bash"              4 weeks ago    Created                                                                     nostalgic_edison0
78deb6803e13   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     musing_goodall
f08a16b4517c   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     clever_margulis
